State,Year,Fuel,Value
Delaware,1998,Residential,1.1
Delaware,1999,Residential,1.1
Delaware,2000,Residential,1.2
Delaware,2001,Residential,1.2
Delaware,2002,Residential,1.2
Delaware,2003,Residential,1.3
Delaware,2004,Residential,1.2
Delaware,2005,Residential,1.2
Delaware,2006,Residential,1
Delaware,2007,Residential,1
Delaware,2008,Residential,1
Delaware,2009,Residential,1
Delaware,2010,Residential,1
Delaware,2011,Residential,0.9
Delaware,2012,Residential,0.8
Delaware,2013,Residential,0.9
Delaware,2014,Residential,1
Delaware,2015,Residential,1
District of Columbia,1990,Residential,0.9
District of Columbia,1991,Residential,0.9
District of Columbia,1992,Residential,1
District of Columbia,1993,Residential,1
District of Columbia,1994,Residential,0.9
District of Columbia,1995,Residential,1
District of Columbia,1996,Residential,1.1
District of Columbia,1997,Residential,1
District of Columbia,1998,Residential,0.8
District of Columbia,1999,Residential,0.9
District of Columbia,2000,Residential,0.9
District of Columbia,2001,Residential,0.8
District of Columbia,2002,Residential,0.9
District of Columbia,2003,Residential,1
District of Columbia,2004,Residential,0.9
District of Columbia,2005,Residential,0.9
District of Columbia,2006,Residential,0.7
District of Columbia,2007,Residential,0.8
District of Columbia,2008,Residential,0.8
District of Columbia,2009,Residential,0.8
District of Columbia,2010,Residential,0.8
District of Columbia,2011,Residential,0.7
District of Columbia,2012,Residential,0.7
District of Columbia,2013,Residential,0.8
District of Columbia,2014,Residential,0.8
District of Columbia,2015,Residential,0.8
Florida,1990,Residential,1.5
Florida,1991,Residential,1.6
Florida,1992,Residential,1.7
Florida,1993,Residential,1.7
Florida,1994,Residential,1.6
Florida,1995,Residential,1.5
Florida,1996,Residential,1.7
Florida,1997,Residential,1.4
Florida,1998,Residential,1.4
Florida,1999,Residential,1.4
Florida,2000,Residential,1.5
Florida,2001,Residential,1.4
Florida,2002,Residential,1.4
Florida,2003,Residential,1.4
Florida,2004,Residential,1.5
Florida,2005,Residential,1.5
Florida,2006,Residential,1.4
Florida,2007,Residential,1.3
Florida,2008,Residential,1.3
Florida,2009,Residential,1.4
Florida,2010,Residential,1.6
Florida,2011,Residential,1.3
Florida,2012,Residential,1.1
Florida,2013,Residential,1.1
Florida,2014,Residential,1.2
Florida,2015,Residential,1.1
Georgia,1990,Residential,5.8
Georgia,1991,Residential,6.2
Georgia,1992,Residential,6.9
Georgia,1993,Residential,7.4
Georgia,1994,Residential,6.8
Georgia,1995,Residential,7.2
Georgia,1996,Residential,7.9
Georgia,1997,Residential,7.3
Georgia,1998,Residential,6.8
Georgia,1999,Residential,6.4
Georgia,2000,Residential,8.7
Georgia,2001,Residential,7.4
Georgia,2002,Residential,7.7
Georgia,2003,Residential,7.9
Georgia,2004,Residential,7.8
Georgia,2005,Residential,7.6
Georgia,2006,Residential,6.7
Georgia,2007,Residential,6.8
Georgia,2008,Residential,7.2
Georgia,2009,Residential,7.1
Georgia,2010,Residential,8.3
Georgia,2011,Residential,6.7
Georgia,2012,Residential,6
Georgia,2013,Residential,7.1
Georgia,2014,Residential,7.8
Georgia,2015,Residential,6.9
Hawaii,1990,Residential,0
Hawaii,1991,Residential,0
Hawaii,1992,Residential,0
Hawaii,1993,Residential,0
Hawaii,1994,Residential,0
Hawaii,1995,Residential,0
Hawaii,1996,Residential,0
Hawaii,1997,Residential,0
Hawaii,1998,Residential,0.1
Hawaii,1999,Residential,0
Hawaii,2000,Residential,0
Hawaii,2001,Residential,0
Hawaii,2002,Residential,0
Hawaii,2003,Residential,0
Hawaii,2004,Residential,0
Hawaii,2005,Residential,0
Hawaii,2006,Residential,0
Hawaii,2007,Residential,0
Hawaii,2008,Residential,0.1
Hawaii,2009,Residential,0.1
Hawaii,2010,Residential,0.1
Hawaii,2011,Residential,0.1
Hawaii,2012,Residential,0.1
Hawaii,2013,Residential,0.1
Hawaii,2014,Residential,0.1
Hawaii,2015,Residential,0
Idaho,1990,Residential,0.8
Idaho,1991,Residential,0.9
Idaho,1992,Residential,0.8
Idaho,1993,Residential,1
Idaho,1994,Residential,0.9
Idaho,1995,Residential,1
Idaho,1996,Residential,1.1
Idaho,1997,Residential,1.1
Idaho,1998,Residential,1.1
Idaho,1999,Residential,1.4
Idaho,2000,Residential,1.5
Idaho,2001,Residential,1.4
Idaho,2002,Residential,1.4
Idaho,2003,Residential,1.3
Idaho,2004,Residential,1.6
Idaho,2005,Residential,1.6
Idaho,2006,Residential,1.6
Idaho,2007,Residential,1.6
Idaho,2008,Residential,1.8
Idaho,2009,Residential,1.7
Idaho,2010,Residential,1.6
Idaho,2011,Residential,1.8
Idaho,2012,Residential,1.6
Idaho,2013,Residential,1.9
Idaho,2014,Residential,1.6
Idaho,2015,Residential,1.5
Illinois,1990,Residential,25.3
Illinois,1991,Residential,26.6
Illinois,1992,Residential,26.9
Illinois,1993,Residential,28
Illinois,1994,Residential,26.8
Illinois,1995,Residential,28.3
Illinois,1996,Residential,30.7
Illinois,1997,Residential,28.5
Illinois,1998,Residential,23.5
Illinois,1999,Residential,25.8
Illinois,2000,Residential,26.6
Illinois,2001,Residential,24
Illinois,2002,Residential,25.9
Illinois,2003,Residential,26.5
Illinois,2004,Residential,24.8
Illinois,2005,Residential,24.5
Illinois,2006,Residential,22.4
Illinois,2007,Residential,24.4
Illinois,2008,Residential,26.6
Illinois,2009,Residential,25
Illinois,2010,Residential,23.6
Illinois,2011,Residential,23.6
Illinois,2012,Residential,20.3
Illinois,2013,Residential,25.8
Illinois,2014,Residential,27
Illinois,2015,Residential,22.8
Indiana,1990,Residential,9.6
Indiana,1991,Residential,9.8
Indiana,1992,Residential,10
Indiana,1993,Residential,10.8
Indiana,1994,Residential,10.3
Indiana,1995,Residential,10.3
Indiana,1996,Residential,11.7
Indiana,1997,Residential,11
Indiana,1998,Residential,9.1
Indiana,1999,Residential,10.2
Indiana,2000,Residential,10.5
Indiana,2001,Residential,9.3
Indiana,2002,Residential,10.1
Indiana,2003,Residential,11
Indiana,2004,Residential,9.6
Indiana,2005,Residential,9.4
Indiana,2006,Residential,8
Indiana,2007,Residential,9
Indiana,2008,Residential,9.7
Indiana,2009,Residential,8.9
Indiana,2010,Residential,8.6
Indiana,2011,Residential,8.2
Indiana,2012,Residential,7
Indiana,2013,Residential,8.7
Indiana,2014,Residential,9.4
Indiana,2015,Residential,8
Iowa,1990,Residential,4.2
Iowa,1991,Residential,4.7
Iowa,1992,Residential,4.3
Iowa,1993,Residential,4.9
Iowa,1994,Residential,4.7
Iowa,1995,Residential,4.9
Iowa,1996,Residential,5.5
Iowa,1997,Residential,5.2
Iowa,1998,Residential,4.3
Iowa,1999,Residential,5
Iowa,2000,Residential,5
Iowa,2001,Residential,4.4
Iowa,2002,Residential,4.7
Iowa,2003,Residential,4.8
Iowa,2004,Residential,4.4
Iowa,2005,Residential,4.3
Iowa,2006,Residential,4
Iowa,2007,Residential,4.4
Iowa,2008,Residential,5.1
Iowa,2009,Residential,4.7
Iowa,2010,Residential,4.4
Iowa,2011,Residential,4.4
Iowa,2012,Residential,3.6
Iowa,2013,Residential,4.8
Iowa,2014,Residential,4.9
Iowa,2015,Residential,4.1
Kansas,1990,Residential,4.1
Kansas,1991,Residential,4.4
Kansas,1992,Residential,4
Kansas,1993,Residential,4.7
Kansas,1994,Residential,4.2
Kansas,1995,Residential,4.4
Kansas,1996,Residential,5
Kansas,1997,Residential,4.3
Kansas,1998,Residential,4.3
Kansas,1999,Residential,4.6
Kansas,2000,Residential,4.4
Kansas,2001,Residential,4.2
Kansas,2002,Residential,4.4
Kansas,2003,Residential,4.4
Kansas,2004,Residential,4.1
Kansas,2005,Residential,4
Kansas,2006,Residential,3.5
Kansas,2007,Residential,3.9
Kansas,2008,Residential,4.5
Kansas,2009,Residential,4.5
Kansas,2010,Residential,4.2
Kansas,2011,Residential,4.1
Kansas,2012,Residential,3.2
Kansas,2013,Residential,4.2
Kansas,2014,Residential,4.4
Kansas,2015,Residential,3.6
Kentucky,1990,Residential,4.1
Kentucky,1991,Residential,4.4
Kentucky,1992,Residential,4.5
Kentucky,1993,Residential,4.9
Kentucky,1994,Residential,4.7
Kentucky,1995,Residential,4.9
Kentucky,1996,Residential,5.1
Kentucky,1997,Residential,5
Kentucky,1998,Residential,4.2
Kentucky,1999,Residential,4.6
Kentucky,2000,Residential,4.6
Kentucky,2001,Residential,3.9
Kentucky,2002,Residential,4
Kentucky,2003,Residential,4.3
Kentucky,2004,Residential,4
Kentucky,2005,Residential,3.9
Kentucky,2006,Residential,3.3
Kentucky,2007,Residential,3.5
Kentucky,2008,Residential,3.7
Kentucky,2009,Residential,3.6
Kentucky,2010,Residential,3.7
Kentucky,2011,Residential,3.5
Kentucky,2012,Residential,2.8
Kentucky,2013,Residential,3.4
Kentucky,2014,Residential,3.7
Kentucky,2015,Residential,3.2
Louisiana,1990,Residential,3.1
Louisiana,1991,Residential,3.2
Louisiana,1992,Residential,3.3
Louisiana,1993,Residential,3.3
Louisiana,1994,Residential,3.1
Louisiana,1995,Residential,3
Louisiana,1996,Residential,3.3
Louisiana,1997,Residential,3.4
Louisiana,1998,Residential,3
Louisiana,1999,Residential,2.9
Louisiana,2000,Residential,3.3
Louisiana,2001,Residential,3.1
Louisiana,2002,Residential,2.9
Louisiana,2003,Residential,2.8
Louisiana,2004,Residential,2.5
Louisiana,2005,Residential,2.5
Louisiana,2006,Residential,2.1
Louisiana,2007,Residential,2.2
Louisiana,2008,Residential,2.2
Louisiana,2009,Residential,2.2
Louisiana,2010,Residential,2.6
Louisiana,2011,Residential,2.3
Louisiana,2012,Residential,1.8
Louisiana,2013,Residential,2.2
Louisiana,2014,Residential,2.5
Louisiana,2015,Residential,2.1
Maine,1990,Residential,3
Maine,1991,Residential,3
Maine,1992,Residential,3
Maine,1993,Residential,3.1
Maine,1994,Residential,3.2
Maine,1995,Residential,3.9
Maine,1996,Residential,4
Maine,1997,Residential,3.9
Maine,1998,Residential,4.2
Maine,1999,Residential,4
Maine,2000,Residential,3.9
Maine,2001,Residential,3.8
Maine,2002,Residential,3.5
Maine,2003,Residential,4.7
Maine,2004,Residential,5.1
Maine,2005,Residential,4.6
Maine,2006,Residential,4
Maine,2007,Residential,3.8
Maine,2008,Residential,3.1
Maine,2009,Residential,2.9
Maine,2010,Residential,2.6
Maine,2011,Residential,2.7
Maine,2012,Residential,2.2
Maine,2013,Residential,2.4
Maine,2014,Residential,2.5
Maine,2015,Residential,3
Maryland,1990,Residential,6.2
Maryland,1991,Residential,6.2
Maryland,1992,Residential,6.7
Maryland,1993,Residential,7
Maryland,1994,Residential,7
Maryland,1995,Residential,6.9
Maryland,1996,Residential,7.7
Maryland,1997,Residential,7
Maryland,1998,Residential,6.2
Maryland,1999,Residential,6.6
Maryland,2000,Residential,7.2
Maryland,2001,Residential,6.5
Maryland,2002,Residential,6.7
Maryland,2003,Residential,7.4
Maryland,2004,Residential,7.1
Maryland,2005,Residential,7.2
Maryland,2006,Residential,5.9
Maryland,2007,Residential,6.5
Maryland,2008,Residential,6.3
Maryland,2009,Residential,6.5
Maryland,2010,Residential,6.6
Maryland,2011,Residential,5.9
Maryland,2012,Residential,5.2
Maryland,2013,Residential,6.2
Maryland,2014,Residential,6.9
Maryland,2015,Residential,6.5
Massachusetts,1990,Residential,15
Massachusetts,1991,Residential,14.2
Massachusetts,1992,Residential,16.3
Massachusetts,1993,Residential,16.4
Massachusetts,1994,Residential,16.2
Massachusetts,1995,Residential,14.6
Massachusetts,1996,Residential,14.5
Massachusetts,1997,Residential,14.3
Massachusetts,1998,Residential,13.1
Massachusetts,1999,Residential,13.9
Massachusetts,2000,Residential,15.5
Massachusetts,2001,Residential,15.8
Massachusetts,2002,Residential,15.7
Massachusetts,2003,Residential,16.2
Massachusetts,2004,Residential,14.8
Massachusetts,2005,Residential,14.8
Massachusetts,2006,Residential,12.7
Massachusetts,2007,Residential,13.4
Massachusetts,2008,Residential,14.3
Massachusetts,2009,Residential,13.8
Massachusetts,2010,Residential,13.5
Massachusetts,2011,Residential,13.5
Massachusetts,2012,Residential,11.7
Massachusetts,2013,Residential,12.3
Massachusetts,2014,Residential,13.5
Massachusetts,2015,Residential,13.5
Michigan,1990,Residential,21.7
Michigan,1991,Residential,22.2
Michigan,1992,Residential,23.2
Michigan,1993,Residential,24.1
Michigan,1994,Residential,23.5
Michigan,1995,Residential,24.4
Michigan,1996,Residential,26
Michigan,1997,Residential,24.8
Michigan,1998,Residential,21
Michigan,1999,Residential,23.2
Michigan,2000,Residential,24.2
Michigan,2001,Residential,23.5
Michigan,2002,Residential,24.8
Michigan,2003,Residential,25.9
Michigan,2004,Residential,24
Michigan,2005,Residential,23.9
Michigan,2006,Residential,20
Michigan,2007,Residential,21.1
Michigan,2008,Residential,21.5
Michigan,2009,Residential,20.5
Michigan,2010,Residential,18.9
Michigan,2011,Residential,19.5
Michigan,2012,Residential,16.8
Michigan,2013,Residential,20.7
Michigan,2014,Residential,21.8
Michigan,2015,Residential,19.3
Minnesota,1990,Residential,8.1
Minnesota,1991,Residential,8.9
Minnesota,1992,Residential,8.4
Minnesota,1993,Residential,9.1
Minnesota,1994,Residential,9
Minnesota,1995,Residential,9.4
Minnesota,1996,Residential,10.7
Minnesota,1997,Residential,9.6
Minnesota,1998,Residential,8.1
Minnesota,1999,Residential,8.5
Minnesota,2000,Residential,9.3
Minnesota,2001,Residential,8.9
Minnesota,2002,Residential,9.3
Minnesota,2003,Residential,9.8
Minnesota,2004,Residential,9.4
Minnesota,2005,Residential,9
Minnesota,2006,Residential,8.2
Minnesota,2007,Residential,8.9
Minnesota,2008,Residential,9.6
Minnesota,2009,Residential,9
Minnesota,2010,Residential,8.3
Minnesota,2011,Residential,8.3
Minnesota,2012,Residential,7.3
Minnesota,2013,Residential,9.2
Minnesota,2014,Residential,9.8
Minnesota,2015,Residential,8
Mississippi,1990,Residential,1.8
Mississippi,1991,Residential,1.8
Mississippi,1992,Residential,1.9
Mississippi,1993,Residential,2
Mississippi,1994,Residential,2
Mississippi,1995,Residential,1.9
Mississippi,1996,Residential,2.2
Mississippi,1997,Residential,2
Mississippi,1998,Residential,1.9
Mississippi,1999,Residential,1.9
Mississippi,2000,Residential,2.4
Mississippi,2001,Residential,2.4
Mississippi,2002,Residential,2.1
Mississippi,2003,Residential,2
Mississippi,2004,Residential,1.8
Mississippi,2005,Residential,1.8
Mississippi,2006,Residential,1.6
Mississippi,2007,Residential,1.6
Mississippi,2008,Residential,1.8
Mississippi,2009,Residential,1.8
Mississippi,2010,Residential,2
Mississippi,2011,Residential,1.7
Mississippi,2012,Residential,1.4
Mississippi,2013,Residential,1.7
Mississippi,2014,Residential,1.9
Mississippi,2015,Residential,1.6
Missouri,1990,Residential,7.5
Missouri,1991,Residential,8
Missouri,1992,Residential,7.7
Missouri,1993,Residential,8.8
Missouri,1994,Residential,8
Missouri,1995,Residential,8.3
Missouri,1996,Residential,9.3
Missouri,1997,Residential,8.6
Missouri,1998,Residential,7.3
Missouri,1999,Residential,7.8
Missouri,2000,Residential,7.7
Missouri,2001,Residential,8.5
Missouri,2002,Residential,7.8
Missouri,2003,Residential,7.8
Missouri,2004,Residential,7.3
Missouri,2005,Residential,7
Missouri,2006,Residential,6.3
Missouri,2007,Residential,6.7
Missouri,2008,Residential,7.6
Missouri,2009,Residential,6.9
Missouri,2010,Residential,6.9
Missouri,2011,Residential,6.5
Missouri,2012,Residential,5.3
Missouri,2013,Residential,6.7
Missouri,2014,Residential,7.2
Missouri,2015,Residential,6
Montana,1990,Residential,1.3
Montana,1991,Residential,1.3
Montana,1992,Residential,1.1
Montana,1993,Residential,1.3
Montana,1994,Residential,1.2
Montana,1995,Residential,1.3
Montana,1996,Residential,1.5
Montana,1997,Residential,1.5
Montana,1998,Residential,1.2
Montana,1999,Residential,1.2
Montana,2000,Residential,1.4
Montana,2001,Residential,1.4
Montana,2002,Residential,1.5
Montana,2003,Residential,1.5
Montana,2004,Residential,1.6
Montana,2005,Residential,1.6
Montana,2006,Residential,1.6
Montana,2007,Residential,1.6
Montana,2008,Residential,1.8
Montana,2009,Residential,1.8
Montana,2010,Residential,1.6
Montana,2011,Residential,1.7
Montana,2012,Residential,1.5
Montana,2013,Residential,1.6
Montana,2014,Residential,1.6
Montana,2015,Residential,1.5
Nebraska,1990,Residential,2.5
Nebraska,1991,Residential,2.7
Nebraska,1992,Residential,2.5
Nebraska,1993,Residential,2.9
Nebraska,1994,Residential,2.7
Nebraska,1995,Residential,2.7
Nebraska,1996,Residential,3.1
Nebraska,1997,Residential,2.9
Nebraska,1998,Residential,2.6
Nebraska,1999,Residential,2.6
Nebraska,2000,Residential,2.8
Nebraska,2001,Residential,3
Nebraska,2002,Residential,2.9
Nebraska,2003,Residential,2.8
Nebraska,2004,Residential,2.5
Nebraska,2005,Residential,2.5
Nebraska,2006,Residential,2.3
Nebraska,2007,Residential,2.5
Nebraska,2008,Residential,2.9
Nebraska,2009,Residential,2.7
Nebraska,2010,Residential,2.7
Nebraska,2011,Residential,2.6
Nebraska,2012,Residential,2.1
Nebraska,2013,Residential,2.7
Nebraska,2014,Residential,2.7
Nebraska,2015,Residential,2.3
Nevada,1990,Residential,1.2
Nevada,1991,Residential,1.3
Nevada,1992,Residential,1.2
Nevada,1993,Residential,1.4
Nevada,1994,Residential,1.4
Nevada,1995,Residential,1.3
Nevada,1996,Residential,1.4
Nevada,1997,Residential,1.6
Nevada,1998,Residential,1.9
Nevada,1999,Residential,1.8
Nevada,2000,Residential,1.8
Nevada,2001,Residential,2
Nevada,2002,Residential,2
Nevada,2003,Residential,2
Nevada,2004,Residential,2.2
Nevada,2005,Residential,2.2
Nevada,2006,Residential,2.3
Nevada,2007,Residential,2.3
Nevada,2008,Residential,2.3
Nevada,2009,Residential,2.3
Nevada,2010,Residential,2.4
Nevada,2011,Residential,2.4
Nevada,2012,Residential,2.2
Nevada,2013,Residential,2.5
Nevada,2014,Residential,2.1
Nevada,2015,Residential,2.2
New Hampshire,1990,Residential,2.4
New Hampshire,1991,Residential,2.4
New Hampshire,1992,Residential,2.5
New Hampshire,1993,Residential,2.5
New Hampshire,1994,Residential,2.6
New Hampshire,1995,Residential,2.7
New Hampshire,1996,Residential,2.9
New Hampshire,1997,Residential,2.9
New Hampshire,1998,Residential,2.8
New Hampshire,1999,Residential,2.8
New Hampshire,2000,Residential,2.9
New Hampshire,2001,Residential,2.8
New Hampshire,2002,Residential,2.6
New Hampshire,2003,Residential,3.2
New Hampshire,2004,Residential,3.3
New Hampshire,2005,Residential,3.1
New Hampshire,2006,Residential,2.7
New Hampshire,2007,Residential,2.7
New Hampshire,2008,Residential,2.7
New Hampshire,2009,Residential,2.5
New Hampshire,2010,Residential,2.2
New Hampshire,2011,Residential,2.3
New Hampshire,2012,Residential,1.9
New Hampshire,2013,Residential,2.3
New Hampshire,2014,Residential,2.7
New Hampshire,2015,Residential,2.7
New Jersey,1990,Residential,15.3
New Jersey,1991,Residential,15.2
New Jersey,1992,Residential,16.5
New Jersey,1993,Residential,16.2
New Jersey,1994,Residential,18.1
New Jersey,1995,Residential,16.1
New Jersey,1996,Residential,17.8
New Jersey,1997,Residential,17.1
New Jersey,1998,Residential,15.1
New Jersey,1999,Residential,16.1
New Jersey,2000,Residential,16.8
New Jersey,2001,Residential,16.2
New Jersey,2002,Residential,15.7
New Jersey,2003,Residential,18.4
New Jersey,2004,Residential,17.4
